name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Fernando de Noronha,9/25/2022,30,25,26.5,34.1,25,27.8,22,76.5,0.6,100,25,rain,0,0,28.8,24.1,132.2,1013.6,47.3,10,293.1,25.3,10,10,2022-09-25T05:57:45,2022-09-25T18:04:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,9/26/2022,30,24,26.4,34.1,24,27.4,22,77.2,4,100,41.67,rain,0,0,36.7,32,131.7,1013.9,51.3,10.6,241.9,21,10,10,2022-09-26T05:57:18,2022-09-26T18:04:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,9/27/2022,29,25,26.5,32.7,25,27.5,21.6,74.8,0.3,100,12.5,rain,0,0,34.6,29.5,145,1014.1,60.3,10,308.3,26.6,10,10,2022-09-27T05:56:51,2022-09-27T18:04:30,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,9/28/2022,30,25,26.5,33.3,25,27.6,21.5,74.4,0.5,100,20.83,rain,0,0,34.2,27.7,143.9,1013.6,44.3,10,306,26.6,10,10,2022-09-28T05:56:25,2022-09-28T18:04:16,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,9/29/2022,30,25,26.5,33.3,25,27.4,21.5,74.5,0.1,100,4.17,rain,0,0,31,27.7,134.6,1013.4,61.4,10.6,310.8,27,10,10,2022-09-29T05:55:58,2022-09-29T18:04:02,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,9/30/2022,30,25,26.7,33.3,25,27.9,21.7,74.6,0.5,100,20.83,rain,0,0,30.2,24.1,134.4,1013.8,48.9,10,267.5,23.2,10,30,2022-09-30T05:55:32,2022-09-30T18:03:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/1/2022,30,25,26.8,33.3,25,27.8,22,75.5,0.9,100,37.5,rain,0,0,34.9,29.9,133.5,1014.2,54.3,11.2,310.1,26.8,10,10,2022-10-01T05:55:06,2022-10-01T18:03:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,10/2/2022,31,25,27,34.5,25,28.2,21.7,73,0.5,100,16.67,rain,0,0,40.7,25.9,144.5,1014.7,54.1,10,313.5,27.1,10,10,2022-10-02T05:54:41,2022-10-02T18:03:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,10/3/2022,30,25,26.7,33.3,25,27.8,21.9,75.3,1.2,100,37.5,rain,0,0,36.4,26.6,156.8,1014,62.6,11.2,292.1,25.2,10,10,2022-10-03T05:54:15,2022-10-03T18:03:10,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,10/4/2022,29,25,26.4,32,25,27.4,21.7,75.3,0.7,100,29.17,rain,0,0,34.9,27.4,156.7,1013.2,74,11.2,291.9,25.1,10,10,2022-10-04T05:53:50,2022-10-04T18:02:57,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,remote,82400099999"
Fernando de Noronha,10/5/2022,31,25,26.9,34.5,25,28.1,22,75.3,0.2,100,8.33,rain,0,0,36.7,27.7,134.7,1012.9,55.1,10,298.2,25.8,10,10,2022-10-05T05:53:26,2022-10-05T18:02:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFN,82400099999"
Fernando de Noronha,10/6/2022,30,25,27,34.1,25,28.6,22.7,77.6,0.3,100,12.5,rain,0,0,28.8,22.3,132.3,1013.3,54.5,10,308.3,26.5,10,30,2022-10-06T05:53:02,2022-10-06T18:02:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/7/2022,31,25,27.2,35.4,25,28.7,22.6,76.8,0.4,100,16.67,rain,0,0,29.5,24.1,147.2,1012.6,39.1,10,306.9,26.7,10,30,2022-10-07T05:52:38,2022-10-07T18:02:23,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/8/2022,30,25,26.9,34.1,25,28.3,22.5,77.3,0.2,100,8.33,rain,0,0,33.1,25.9,139.6,1011.8,59.2,10,306.3,26.5,10,30,2022-10-08T05:52:14,2022-10-08T18:02:12,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/9/2022,31,25,27.2,35.4,25,28.7,22.4,75.5,0.8,100,33.33,rain,0,0,35.6,24.1,123.2,1012.4,63.9,10,269,23.2,10,10,2022-10-09T05:51:51,2022-10-09T18:02:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/10/2022,31,25,27,34.5,25,28.4,22.4,76.3,1.1,100,37.5,rain,0,0,36.7,25.9,123.8,1013.6,51.4,10,310.3,26.7,10,30,2022-10-10T05:51:28,2022-10-10T18:01:52,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/11/2022,30,23,26.3,32.5,23,27.2,21.7,76.6,1.6,100,29.17,rain,0,0,40.3,29.5,154.2,1013.8,61.8,9.5,315.8,27.2,10,30,2022-10-11T05:51:06,2022-10-11T18:01:42,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/12/2022,30,24,26.2,34.1,24,27.4,22.8,82.1,0.4,100,12.5,rain,0,0,36.7,16.6,160.2,1012.1,72.3,9.8,313.2,26.9,10,10,2022-10-12T05:50:45,2022-10-12T18:01:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/13/2022,30,25,26.8,34.1,25,28.1,22.5,78.1,1.7,100,33.33,rain,0,0,34.2,16.6,169.5,1013,66.6,10,307.4,26.4,10,10,2022-10-13T05:50:24,2022-10-13T18:01:25,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/14/2022,30,25,27,33.3,25,28.1,21.6,72.7,0.3,100,12.5,rain,0,0,32.8,14.8,187.1,1014.5,35.4,10,313.7,26.9,10,10,2022-10-14T05:50:03,2022-10-14T18:01:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/15/2022,29,25,26.5,32.7,25,27.8,22.5,78.8,2,100,50,rain,0,0,34.9,16.6,180.6,1013.4,52.8,10,305.4,26.3,10,10,2022-10-15T05:49:43,2022-10-15T18:01:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/16/2022,30,26,27.2,33.3,26,28.4,22.1,74.4,0.9,100,29.17,rain,0,0,36,14.8,159.1,1012.3,53.6,10,310.9,26.8,10,10,2022-10-16T05:49:24,2022-10-16T18:01:03,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/17/2022,30,25,27.2,34.1,25,28.7,22.4,75.2,0.6,100,25,rain,0,0,37.8,14.8,154.9,1012.8,53.5,10,308.9,26.6,10,10,2022-10-17T05:49:05,2022-10-17T18:00:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/18/2022,31,25,27.2,35.4,25,28.7,22.5,76,0.5,100,16.67,rain,0,0,38.9,13,154.5,1014.3,63.8,10,297.6,25.7,10,10,2022-10-18T05:48:47,2022-10-18T18:00:51,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/19/2022,31,24,26.8,35.4,24,27.8,22.3,77.2,1.1,100,33.33,rain,0,0,39.6,33.5,152.3,1014.3,71,13.5,306.8,26.6,10,10,2022-10-19T05:48:29,2022-10-19T18:00:46,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,10/20/2022,29,25,26.3,32,25,26.7,21.1,73.5,0.2,100,8.33,rain,0,0,37.1,32,145.9,1012.6,55.8,15.3,254.3,21.8,10,10,2022-10-20T05:48:12,2022-10-20T18:00:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,10/21/2022,31,25,27,33.7,25,28.2,21.1,70.5,0.8,100,29.17,rain,0,0,36.7,14.8,152.5,1011.7,50,10,312,26.9,10,10,2022-10-21T05:47:56,2022-10-21T18:00:37,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/22/2022,30,25,27,34.1,25,28.3,21.8,73.7,0.4,100,16.67,rain,0,0,33.5,16.6,130,1012.8,48.1,10,299.6,25.9,10,10,2022-10-22T05:47:40,2022-10-22T18:00:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/23/2022,30,25,26.9,33.3,25,28.1,22,75.2,0,0,0,rain,0,0,33.1,16.6,127.3,1013.7,46.4,10,314.3,27.1,10,30,2022-10-23T05:47:25,2022-10-23T18:00:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFN,82400099999"
Fernando de Noronha,10/24/2022,30,25,27,34.1,25,28.4,22.3,75.7,0.5,100,20.83,rain,0,0,36.4,14.8,134.3,1012.6,61.9,10,311,27,10,10,2022-10-24T05:47:11,2022-10-24T18:00:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/25/2022,30,26,27.2,33.3,26,28.3,21.7,72.1,0.4,100,16.67,rain,0,0,37.8,16.6,135.1,1011.6,46,10,284.5,24.5,10,10,2022-10-25T05:46:58,2022-10-25T18:00:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,10/26/2022,31,25,27,35.4,25,28.4,22.5,77.2,0.2,100,8.33,rain,0,0,33.8,13,154.5,1011.8,59.7,10,292.3,25.3,10,10,2022-10-26T05:46:45,2022-10-26T18:00:28,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,10/27/2022,31,24,27.3,35.4,24,28.9,23,78,1.1,100,37.5,rain,0,0,36.7,14.8,170.5,1012.8,52,10,291.1,25.2,10,10,2022-10-27T05:46:34,2022-10-27T18:00:28,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/28/2022,31,26,27.5,36.5,26,29.2,22.8,76.1,1.2,100,41.67,rain,0,0,36.7,14.8,157,1012.8,57.1,10,293.1,25.4,10,10,2022-10-28T05:46:23,2022-10-28T18:00:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/29/2022,30,25,27.1,33.3,25,28.4,21.8,73,0.9,100,29.17,rain,0,0,40.7,16.6,162,1011.4,55.1,10,192.3,16.7,10,10,2022-10-29T05:46:12,2022-10-29T18:00:31,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,10/30/2022,30,26,27.3,34.1,26,28.9,22.5,75.2,0.7,100,25,rain,0,0,40.7,16.6,166.9,1010.4,52.4,10,267,23,10,10,2022-10-30T05:46:03,2022-10-30T18:00:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,10/31/2022,30,25,27.1,34.1,25,28.7,22.7,77.2,0.9,100,29.17,rain,0,0,34.6,14.8,169.3,1011.6,58.8,10,309.1,26.7,10,10,2022-10-31T05:45:54,2022-10-31T18:00:36,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,1/25/2023,31,24,26.9,34.5,24,28.1,22,75.1,0.3,100,12.5,rain,0,0,20.5,18.4,98.9,1010.8,42,10.6,295.8,25.5,10,10,2023-01-25T06:13:07,2023-01-25T18:30:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,1/26/2023,31,22,27.1,34.5,22,28.6,22,74.1,0.3,100,12.5,rain,0,0,23.4,16.6,113.3,1010.6,26.9,10.6,309.9,26.8,10,10,2023-01-26T06:13:25,2023-01-26T18:30:54,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,1/27/2023,31,26,28,36.5,26,30.7,23.3,76,2.9,100,45.83,rain,0,0,29.5,24.1,129.6,1011.6,27.4,10,308.8,26.6,10,30,2023-01-27T06:13:43,2023-01-27T18:31:01,0.19,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,1/28/2023,31,25,28.1,36.5,25,31.4,23.3,75.5,1.8,100,37.5,rain,0,0,29.5,27.7,135.1,1012,84,10,243.5,21.2,10,30,2023-01-28T06:14:00,2023-01-28T18:31:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,1/29/2023,30,24,26.9,35.1,24,28.9,23.4,82,17.9,100,66.67,rain,0,0,27.4,20.5,136.3,1011.3,74.5,10,198.3,16.9,8,30,2023-01-29T06:14:16,2023-01-29T18:31:14,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,1/30/2023,29,24,25.7,33.5,24,26.3,23.2,86.1,20.1,100,70.83,rain,0,0,31.3,27.7,131.3,1010.4,81,10.5,279,24.2,10,30,2023-01-30T06:14:31,2023-01-30T18:31:19,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,1/31/2023,29,24,26.1,34.5,24,27.6,23.7,86.8,10.1,100,70.83,rain,0,0,32.8,22.3,109.5,1010.8,45.9,10,302.4,26,10,30,2023-01-31T06:14:45,2023-01-31T18:31:23,0.33,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/1/2023,30,24,26.9,36.2,24,29.6,23.9,84.3,4.5,100,54.17,rain,0,0,34.6,25.9,115.8,1011.7,58.7,10,261.2,22.4,10,30,2023-02-01T06:14:59,2023-02-01T18:31:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/2/2023,30,26,27.9,35.1,26,31,23.5,77.6,1.8,100,33.33,rain,0,0,38.5,31.7,128.9,1012.5,67,10,292.6,25.3,10,30,2023-02-02T06:15:12,2023-02-02T18:31:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/3/2023,30,25,27.5,35.1,25,30.1,23.3,77.8,2.2,100,33.33,rain,0,0,39.2,25.9,124.1,1013.5,91.3,10,281.9,24.3,10,30,2023-02-03T06:15:25,2023-02-03T18:31:30,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/4/2023,30,26,27.6,35.1,26,30.1,23.8,80.1,3.9,100,62.5,rain,0,0,29.2,23,120.8,1014,79,10.6,280.7,24.2,10,30,2023-02-04T06:15:36,2023-02-04T18:31:30,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,2/5/2023,30,25,27.2,36.2,25,29.2,24,83.6,8.4,100,70.83,rain,0,0,21.2,16.6,110.7,1013,41.6,10,307.1,26.5,10,30,2023-02-05T06:15:47,2023-02-05T18:31:30,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/6/2023,30,24,26.6,36.2,24,28.4,24.1,86.3,6.3,100,66.67,rain,0,0,27.4,22.3,121.8,1012,42.4,10,307,26.5,10,30,2023-02-06T06:15:57,2023-02-06T18:31:29,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/7/2023,30,25,27,34.1,25,28.7,22.7,77.6,1.8,100,41.67,rain,0,0,29.2,27.4,139.8,1011.3,63.9,13.9,184,15.7,7,10,2023-02-07T06:16:06,2023-02-07T18:31:26,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,2/8/2023,30,25,27.4,35.1,25,29.6,23.6,80,7.1,100,45.83,rain,0,0,28.8,24.1,125.2,1011.1,60.2,11.4,297.5,25.7,10,30,2023-02-08T06:16:15,2023-02-08T18:31:23,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,2/9/2023,30,25,27.4,36.2,25,30.5,24.3,83.3,9.2,100,66.67,rain,0,0,33.5,27,128.9,1011.3,55.8,10.6,303.7,26.2,10,30,2023-02-09T06:16:23,2023-02-09T18:31:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/10/2023,31,26,27.8,36.5,26,30.9,23.4,77,0.2,100,8.33,rain,0,0,33.5,27.7,124.7,1011.2,53.2,10,287.8,24.9,10,30,2023-02-10T06:16:30,2023-02-10T18:31:15,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,2/11/2023,30,26,27.6,34.1,26,29.8,22.9,75.9,0.1,100,4.17,rain,0,0,26.3,25.9,133.7,1010.8,39.5,10,311.6,26.8,10,10,2023-02-11T06:16:36,2023-02-11T18:31:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBFN,82400099999"
Fernando de Noronha,2/12/2023,30,25,27.2,36.2,25,30,24.1,83.1,13.2,100,75,rain,0,0,31.3,25.9,134.9,1010.8,69,10,295.1,25.4,10,30,2023-02-12T06:16:41,2023-02-12T18:31:03,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,2/13/2023,30,26,27.4,36.2,26,30.5,24.5,84.4,12.3,100,62.5,rain,0,0,33.1,27.4,131.2,1011,75.8,10.6,264.7,23,9,30,2023-02-13T06:16:46,2023-02-13T18:30:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,2/14/2023,31,25,28,39.1,25,32.1,24.8,83.2,7.9,100,83.33,rain,0,0,32,27.7,122.8,1010.4,74.7,10,279.7,24.2,9,30,2023-02-14T06:16:51,2023-02-14T18:30:48,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/15/2023,28,25,27.1,32.7,25,30.1,24.4,85.5,6.3,100,70.83,rain,0,0,31,24.1,119.1,1010,67.3,10,303.3,26.2,10,30,2023-02-15T06:16:54,2023-02-15T18:30:39,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/16/2023,31,26,28.2,37.7,26,31.9,23.8,77.5,5,100,58.33,rain,0,0,25.6,25.9,123.7,1009,56.7,10,233.5,20.2,10,30,2023-02-16T06:16:57,2023-02-16T18:30:30,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/17/2023,30,27,27.8,36.2,29.6,31.3,23.7,78.8,0.5,100,12.5,rain,0,0,28.4,25.9,120.3,1009,64.5,10,291.7,25.3,10,30,2023-02-17T06:16:59,2023-02-17T18:30:20,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFN,82400099999"
Fernando de Noronha,2/18/2023,31,26,27.7,35.4,26,30,22.6,74.2,0.2,100,8.33,rain,0,0,26.6,20.5,112.3,1010.5,51.2,10,269.3,23.1,10,10,2023-02-18T06:17:00,2023-02-18T18:30:09,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,2/19/2023,28,25,26.4,32.7,25,27.7,24,86.5,9.8,100,45.83,rain,0,0,25.6,16.6,123.4,1010.9,51.9,9.9,195.3,17,10,30,2023-02-19T06:17:01,2023-02-19T18:29:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/20/2023,27,24,26.1,30.6,24,26.9,24,88,19.5,100,66.67,rain,0,0,37.1,18.4,132.8,1010.9,64.2,9.6,50.8,4.4,3,30,2023-02-20T06:17:01,2023-02-20T18:29:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/21/2023,31,26,27.3,39.1,26,30.3,24.5,85.1,11.8,100,75,rain,0,0,35.3,22.3,124.5,1011,55.9,9.7,220.8,19.2,9,30,2023-02-21T06:17:01,2023-02-21T18:29:31,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/22/2023,30,24,27.3,37.4,24,30.6,24.4,84.5,14,100,70.83,rain,0,0,33.5,20.5,109.2,1012,58.6,9.9,269.4,23.3,10,60,2023-02-22T06:16:59,2023-02-22T18:29:18,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/23/2023,29,24,26.6,35.6,24,29.1,24.5,88.1,17.6,100,62.5,rain,0,0,25.2,18.4,135.5,1012,50,9.7,304.3,26.6,10,30,2023-02-23T06:16:58,2023-02-23T18:29:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/24/2023,26,23,24.5,26,23,24.5,23,91.4,37.9,100,62.5,rain,0,0,27,16.6,29.9,1012.9,79,9.3,112.8,9.6,5,10,2023-02-24T06:16:55,2023-02-24T18:28:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/25/2023,29,23,26.3,34.5,23,28.6,23.8,86.2,0.7,100,16.67,rain,0,0,28.4,22.3,112.6,1012.7,67,10,306.3,26.4,10,30,2023-02-25T06:16:52,2023-02-25T18:28:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFN,82400099999"
Fernando de Noronha,2/26/2023,30,26,27.7,36.2,26,31.2,24.4,82.3,12.8,100,70.83,rain,0,0,44.6,24.1,120.2,1013.1,65.5,10,295,25.5,10,30,2023-02-26T06:16:49,2023-02-26T18:28:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,2/27/2023,31,26,28,36.5,26,31.2,23.7,77.7,4.1,100,25,rain,0,0,36.4,25.9,121.5,1013.4,43.4,10,316.1,27.4,10,30,2023-02-27T06:16:45,2023-02-27T18:28:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFN,82400099999"
Fernando de Noronha,2/28/2023,31,27,28.1,36.5,29.6,32,24,78.9,4.6,100,54.17,rain,0,0,32,25.9,126.5,1013.7,48.9,10,311.2,26.7,10,30,2023-02-28T06:16:40,2023-02-28T18:27:42,0.27,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/1/2023,30,25,27.3,36.2,25,30.2,24.1,83,21,100,83.33,rain,0,0,24.8,22.3,133.8,1013,55.1,9.8,304.2,26.2,10,30,2023-03-01T06:16:35,2023-03-01T18:27:24,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/2/2023,30,25,27.5,36.2,25,30.5,24.5,83.8,15.9,100,70.83,rain,0,0,26.3,18.4,119.5,1011.5,62.2,10,294.4,25.4,10,30,2023-03-02T06:16:30,2023-03-02T18:27:06,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/3/2023,29,24,26.6,34.5,24,29.1,24.5,88.3,12.4,100,75,rain,0,0,26.3,22.3,133.5,1011.7,70.8,9.2,274.4,23.7,9,30,2023-03-03T06:16:23,2023-03-03T18:26:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/4/2023,30,25,27.8,36.2,25,31.6,24.7,83.4,6.4,100,83.33,rain,0,0,32,27.7,140.4,1010.9,73.2,10.2,305.9,26.5,10,30,2023-03-04T06:16:17,2023-03-04T18:26:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999,remote"
Fernando de Noronha,3/5/2023,29,23,27.2,35.6,23,30.5,24.4,85.1,9.8,100,62.5,rain,0,0,29.5,25.9,125.2,1011.6,69.6,10,176,15.3,7,30,2023-03-05T06:16:10,2023-03-05T18:26:08,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/6/2023,30,26,27.9,35.1,26,31.5,23.9,79.3,0.9,100,20.83,rain,0,0,39.2,29.5,124.6,1011.4,51.4,10,305.6,26.4,10,30,2023-03-06T06:16:03,2023-03-06T18:25:47,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
Fernando de Noronha,3/7/2023,31,26,27.8,37.7,26,31.2,24.3,81.7,4.2,100,41.67,rain,0,0,44.6,25.9,133.2,1010.6,69.1,10,289.7,24.9,10,60,2023-03-07T06:15:55,2023-03-07T18:25:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFN,82400099999"
